"","X","GeneID","TrxID","Npeptides","Ndetect.apy","Ndetect.eup","ID","Nobs.apy","Nobs.eup","mar","specific.eup","specific.apy","imputed","num_NAs","Means.Apy","Means.Eupy","Means.All","Apyrene_vs_Eupyrene_CI.L","Apyrene_vs_Eupyrene_CI.R","Apyrene_vs_Eupyrene_diff","Apyrene_vs_Eupyrene_p.adj","Apyrene_vs_Eupyrene_p.val","significant","Apyrene_vs_Eupyrene_significant","Apyrene_vs_Eupyrene_p.bh","significant_bh","master.de","TranscriptID","GeneName","type","score","PPV","id","desc","subject_seq.id","percent_identicalMatches","alignment_length","number_mismatches","number_gapOpenings","start_query.alignment","end_query.alignment","start_subject.alignment","end_subject.alignment","expect_value","bit_value","organism_commonName","organism_scientificName","organism_group","function."
"1557",1557,"PIERAPG00000014025","PIERAPT00000033276",1,6,6,"PIERAPG00000014025",5,6,TRUE,FALSE,FALSE,FALSE,0,15.2812094654839,15.2648246103383,15.2648246103383,-1.169543403788,1.22962120598859,0.0300389011002959,0.918768752931312,0.958285643855782,FALSE,FALSE,0.988751313694377,FALSE,"unbiased","PIERAPT00000033276","Dek","DE",0.766180434706,0.395774696515,0.254545454545,"Similar to Drosophila melanogaster l(2)04154 (Fragment)","Q6AXS3.1",46.667,105,52,2,26,126,272,376,3.17e-21,92,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Protein DEK"
"1558",1558,"PIERAPG00000014034","PIERAPT00000033297",1,2,3,"PIERAPG00000014034",3,4,TRUE,FALSE,FALSE,TRUE,4,13.1585754066165,13.4741639119391,13.4741639119391,-1.48631318618412,0.329155333334458,-0.578578926424829,0.825410660514765,0.195220063295655,FALSE,FALSE,0.452587386899437,FALSE,"unbiased","PIERAPT00000033297","Hydin_3",NA,NA,NA,NA,NA,"Q80W93.2",26.531,1029,666,25,2,1002,4186,5152,2.29e-84,303,"house mouse","Mus musculus","rodents","RecName: Full=Hydrocephalus-inducing protein; AltName: Full=Protein Hy-3"
"1561",1561,"PIERAPG00000014054","PIERAPT00000033332",4,6,6,"PIERAPG00000014054",5,6,TRUE,FALSE,FALSE,FALSE,0,18.4488568053303,18.8982464646182,18.8982464646182,-1.82299373415359,0.175231650098103,-0.823881042027743,0.767025668952432,0.0995244163514864,FALSE,FALSE,0.303669479433866,FALSE,"unbiased","PIERAPT00000033332","SSN8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",1562,"PIERAPG00000014058","PIERAPT00000033346",8,5,6,"PIERAPG00000014058",5,6,TRUE,FALSE,FALSE,FALSE,0,18.6698927808855,18.4838927978679,18.4838927978679,-0.420234850691606,1.10223478842271,0.34099996886555,0.866752832729496,0.356111213337706,FALSE,FALSE,0.62367851891338,FALSE,"unbiased","PIERAPT00000033346","PC_2","DE",1.8066120615,0.798086572783,0.857142857143,"Pyruvate carboxylase, mitochondrial","Q29RK2.2",68.558,423,133,0,10,432,7,429,0,600,"cattle","Bos taurus","even-toed ungulates","RecName: Full=Pyruvate carboxylase, mitochondrial; AltName: Full=Pyruvic carboxylase; Short=PCB; Flags: Precursor"
"1564",1564,"PIERAPG00000014101","PIERAPT00000033453",3,4,5,"PIERAPG00000014101",4,5,TRUE,FALSE,FALSE,TRUE,2,16.7974278787135,17.1575215681892,17.1575215681892,-1.67818874145122,0.357845213373847,-0.660171764038687,0.822488391088784,0.18796171957576,FALSE,FALSE,0.442482121720839,FALSE,"unbiased","PIERAPT00000033453","napA_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570",1570,"PIERAPG00000014130","PIERAPT00000033537",18,6,6,"PIERAPG00000014130",5,6,TRUE,FALSE,FALSE,FALSE,0,26.0395935219732,25.5544422321255,25.5544422321255,-0.783644668199529,2.56253273097415,0.88944403138731,0.850346370786526,0.276091326918203,FALSE,FALSE,0.552606149544505,FALSE,"unbiased","PIERAPT00000033537","CCDC70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",1575,"PIERAPG00000014190","PIERAPT00000033684",5,6,4,"PIERAPG00000014190",5,5,TRUE,FALSE,FALSE,TRUE,1,16.9614025840726,16.279508534857,16.279508534857,0.608104466383808,1.89217371407335,1.25013909022858,0.116270665669093,0.000801878816932635,FALSE,FALSE,0.00888481729161359,TRUE,"apyrene","PIERAPT00000033684","GYG2Gyg1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576",1576,"PIERAPG00000014192","PIERAPT00000033690",3,6,6,"PIERAPG00000014192",5,6,TRUE,FALSE,FALSE,FALSE,0,18.4595745415381,18.6894858271005,18.6894858271005,-1.83795977415213,0.994951727090166,-0.421504023530982,0.890278991423683,0.536743673252769,FALSE,FALSE,0.760501265938705,FALSE,"unbiased","PIERAPT00000033690","VCATH_7",NA,NA,NA,NA,NA,"Q8QLK1.1",32.184,87,58,1,4,89,8,94,2.58e-10,58.5,"Mamestra configurata nucleopolyhedrovirus","Mamestra configurata nucleopolyhedrovirus","viruses","RecName: Full=Viral cathepsin; Short=V-cath; AltName: Full=Cysteine proteinase; Short=CP; Flags: Precursor"
"1585",1585,"PIERAPG00000014257","PIERAPT00000033838",2,5,6,"PIERAPG00000014257",5,6,TRUE,FALSE,FALSE,FALSE,0,18.0395935872049,17.6511976535058,17.6511976535058,-0.20317051964129,1.62728894320444,0.712059211781575,0.78348264590768,0.118465921405198,FALSE,FALSE,0.333712476907525,FALSE,"unbiased","PIERAPT00000033838","SPAG6",NA,NA,NA,NA,NA,"O75602.1",57.143,42,18,0,9,50,2,43,3.36e-08,50.1,"human","Homo sapiens","primates","RecName: Full=Sperm-associated antigen 6; AltName: Full=Protein PF16 homolog; AltName: Full=Repro-SA-1; AltName: Full=Sperm flagellar protein"
"1591",1591,"PIERAPG00000014322","PIERAPT00000033989",1,4,3,"PIERAPG00000014322",5,3,TRUE,FALSE,FALSE,TRUE,3,14.9918961158373,14.2403544411921,14.2403544411921,0.226284324138357,2.5293684828939,1.37782640351613,0.581553866935527,0.0220333051743074,FALSE,FALSE,0.115155198741191,FALSE,"unbiased","PIERAPT00000033989","Atpalpha_4","DE",1.75279000162,0.783086717541,0.5,"Na,K-ATPase alpha-1 subunit (Fragment)","P13607.3",50.806,248,121,1,1,248,176,422,3.4e-74,246,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Sodium/potassium-transporting ATPase subunit alpha; Short=Na(+)/K(+) ATPase alpha subunit; AltName: Full=Sodium pump subunit alpha"
"1595",1595,"PIERAPG00000014335","PIERAPT00000034020",2,5,5,"PIERAPG00000014335",5,5,TRUE,FALSE,FALSE,TRUE,1,15.0867794106678,14.9508921966363,14.9508921966363,-0.477030260689362,0.975283378805139,0.249126559057888,0.883874916543969,0.477232218544825,FALSE,FALSE,0.715848327817237,FALSE,"unbiased","PIERAPT00000034020","PDE2A_2",NA,NA,NA,NA,NA,"O00408.1",33.333,48,32,0,1,48,848,895,0.000134,42,"human","Homo sapiens","primates","RecName: Full=cGMP-dependent 3',5'-cyclic phosphodiesterase; AltName: Full=Cyclic GMP-stimulated phosphodiesterase; Short=CGS-PDE; Short=cGSPDE"
"1598",1598,"PIERAPG00000014412","PIERAPT00000034199",2,6,6,"PIERAPG00000014412",5,6,TRUE,FALSE,FALSE,FALSE,0,17.5007099806798,17.0689591772375,17.0689591772375,-0.0282194459092586,1.61130572519768,0.791543139644212,0.708392793674159,0.0574439921993672,FALSE,FALSE,0.21535990240504,FALSE,"unbiased","PIERAPT00000034199","VASOT_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603",1603,"PIERAPG00000014457","PIERAPT00000034300",12,6,6,"PIERAPG00000014457",5,6,TRUE,FALSE,FALSE,FALSE,0,24.4969390049344,24.8039169521152,24.8039169521152,-2.49330731966175,1.36772151333217,-0.562792903164787,0.891088746166756,0.54495862900111,FALSE,FALSE,0.763662484848942,FALSE,"unbiased","PIERAPT00000034300","a10_6","DE",1.22493161973,0.602369983096,0.695652173913,"Chemosensory protein 20","E0X9F6.1",29.365,126,85,2,1,122,1,126,3.89e-17,74.3,"pine processionary moth","Thaumetopoea pityocampa","moths","RecName: Full=Allergen Tha p 1; AltName: Allergen=Tha p 1; Flags: Precursor"
"1619",1619,"PIERAPG00000014603","PIERAPT00000034713",2,3,3,"PIERAPG00000014603",3,4,TRUE,FALSE,FALSE,TRUE,4,14.8153100762489,14.5981700187193,14.5981700187193,-0.280728780922542,1.07690899186435,0.398090105470907,0.838054864405193,0.231456503538981,FALSE,FALSE,0.498291073681071,FALSE,"unbiased","PIERAPT00000034713","SPTBN5SPTAN1",NA,NA,NA,NA,NA,"Q9NRC6.2",31.355,775,507,8,16,781,1197,1955,3.75e-88,309,"human","Homo sapiens","primates","RecName: Full=Spectrin beta chain, non-erythrocytic 5; AltName: Full=Beta-V spectrin"
"1622",1622,"PIERAPG00000014629","PIERAPT00000034745",1,5,6,"PIERAPG00000014629",5,6,TRUE,FALSE,FALSE,FALSE,0,15.7088440232229,15.2775699420482,15.2775699420482,0.14502905240722,1.43630924523322,0.790669148820221,0.563634603994822,0.0195338937848005,FALSE,FALSE,0.107501097583902,FALSE,"unbiased","PIERAPT00000034745","mutS_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625",1625,"PIERAPG00000014644","PIERAPT00000034784",10,6,6,"PIERAPG00000014644",5,6,TRUE,FALSE,FALSE,FALSE,0,23.0978625051871,23.048125643242,23.048125643242,-1.34937412121159,1.53174261501023,0.0911842468993243,0.915614351025703,0.894839829915699,FALSE,FALSE,0.960284643584133,FALSE,"unbiased","PIERAPT00000034784","cysS_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630",1630,"PIERAPG00000014701","PIERAPT00000034932",11,3,6,"PIERAPG00000014701",3,6,TRUE,FALSE,FALSE,TRUE,2,15.6469526628537,18.14090245705,18.14090245705,-5.42447926248825,-3.72000331623124,-4.57224128935975,2.87643119398093e-10,5.06227367777095e-09,TRUE,TRUE,5.25843678278458e-07,TRUE,"eupyrene","PIERAPT00000034932","ogdh-1OGDHL","DE",1.07188652301,0.538568045124,0.645833333333,"2-oxoglutarate dehydrogenase-like, mitochondrial","Q623T0.1",43.966,464,233,7,11,461,14,463,2.96e-124,389,"Caenorhabditis briggsae","Caenorhabditis briggsae","nematodes","RecName: Full=2-oxoglutarate dehydrogenase, mitochondrial; AltName: Full=2-oxoglutarate dehydrogenase complex component E1; Short=OGDC-E1; AltName: Full=Alpha-ketoglutarate dehydrogenase; Flags: Precursor"
"1636",1636,"PIERAPG00000014750","PIERAPT00000035079",5,6,6,"PIERAPG00000014750",5,6,TRUE,FALSE,FALSE,FALSE,0,17.4835119769505,17.7105372437512,17.7105372437512,-1.17574319495231,0.34331721668317,-0.416212989134568,0.846812112173436,0.262133375022005,FALSE,FALSE,0.539190184760608,FALSE,"unbiased","PIERAPT00000035079","6-PGD","DE",0.592468012702,0.106714089151,0.653846153846,"Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating) (Fragment)","O60037.1",68.571,105,33,0,2,106,380,484,1.19e-47,161,"Cunninghamella elegans","Cunninghamella elegans","fungi","RecName: Full=6-phosphogluconate dehydrogenase, decarboxylating"
"1639",1639,"PIERAPG00000014758","PIERAPT00000035093",1,5,6,"PIERAPG00000014758",5,6,TRUE,FALSE,FALSE,FALSE,0,16.3485299667681,15.8755079653042,15.8755079653042,-0.29424170747559,2.02865571284341,0.86720700268391,0.793800083137229,0.132889087486348,FALSE,FALSE,0.356228489358564,FALSE,"unbiased","PIERAPT00000035093","G113304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",1645,"PIERAPG00000014839","PIERAPT00000035320",5,6,6,"PIERAPG00000014839",5,6,TRUE,FALSE,FALSE,FALSE,0,19.2417704771147,18.6181058169615,18.6181058169615,-0.0659718224888837,2.35274224305041,1.14338521028076,0.717620005766404,0.0622515454909603,FALSE,FALSE,0.227389161771376,FALSE,"unbiased","PIERAPT00000035320","PebIII_27","DE",1.6496746678,0.752577958777,0.857142857143,"Cuticular protein CPG","Q9W1C9.2",34.524,84,55,0,312,395,24,107,1.35e-15,75.9,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Ejaculatory bulb-specific protein 3; AltName: Full=Ejaculatory bulb-specific protein III; AltName: Full=PEB-meIII; AltName: Full=PEBmelIII; Flags: Precursor"
"1647",1647,"PIERAPG00000014861","PIERAPT00000035384",21,6,6,"PIERAPG00000014861",5,6,TRUE,FALSE,FALSE,FALSE,0,21.3472038370398,21.6228960382178,21.6228960382178,-1.70262382345955,0.691752419139988,-0.50543570215978,0.871290544466128,0.383734066394432,FALSE,FALSE,0.648795542571258,FALSE,"unbiased","PIERAPT00000035384","CYT",NA,NA,NA,NA,NA,"B1P1J3.1",27.957,93,60,1,699,784,35,127,6.17e-08,55.8,"Chilobrachys guangxiensis","Chilobrachys guangxiensis","spiders","RecName: Full=Cystatin-1; AltName: Full=Cystatin JZTX-75; Flags: Precursor"
"1648",1648,"PIERAPG00000014872","PIERAPT00000035422",1,6,6,"PIERAPG00000014872",5,6,TRUE,FALSE,FALSE,FALSE,0,20.8891371458712,21.1450383808365,21.1450383808365,-1.1189688020674,0.180664273861404,-0.469152264102998,0.801515288854365,0.145269837522263,FALSE,FALSE,0.376659079503901,FALSE,"unbiased","PIERAPT00000035422","MT1311_2","DE",0.751573764363,0.387871404091,0.886363636364,"ABC transporter ATP-binding protein/permease","P9WQJ0.1",40.109,551,324,3,2,549,25,572,5.71e-149,443,"Mycobacterium tuberculosis CDC1551","Mycobacterium tuberculosis CDC1551","high GC Gram+","RecName: Full=Uncharacterized ABC transporter ATP-binding protein MT1311"
"1650",1650,"PIERAPG00000014895","PIERAPT00000035471",4,6,6,"PIERAPG00000014895",5,6,TRUE,FALSE,FALSE,FALSE,0,21.3376121431323,22.1094766394991,22.1094766394991,-4.17491318844349,1.34474336843172,-1.41508491000589,0.854284457733191,0.292866531032262,FALSE,FALSE,0.568991833387621,FALSE,"unbiased","PIERAPT00000035471","fhaB_9","DE",0.76506163823,0.395214542469,0.651162790698,"leucine-rich repeat extensin-like protein 3","P12255.4",27.749,191,101,9,39,206,3288,3464,2.02e-08,59.3,"Bordetella pertussis Tohama I","Bordetella pertussis Tohama I","b-proteobacteria","RecName: Full=Filamentous hemagglutinin"
"1652",1652,"PIERAPG00000014910","PIERAPT00000035503",2,4,3,"PIERAPG00000014910",4,4,TRUE,FALSE,FALSE,TRUE,3,16.9744619644991,16.9828746010467,16.9828746010467,-0.795931118275534,0.765084784267971,-0.0154231670037817,0.919186289249749,0.967076215140171,FALSE,FALSE,0.992761377123511,FALSE,"unbiased","PIERAPT00000035503","DYHC_9",NA,NA,NA,NA,NA,"P39057.1",34.615,208,136,0,1,208,314,521,4.25e-37,140,"Heliocidaris crassispina","Heliocidaris crassispina","sea urchins","RecName: Full=Dynein beta chain, ciliary"
"1659",1659,"PIERAPG00000014980","PIERAPT00000035623",1,2,3,"PIERAPG00000014980",3,3,TRUE,FALSE,FALSE,TRUE,5,13.3841557687087,13.6175939802769,13.6175939802769,-1.15416625917016,0.298226150086904,-0.42797005454163,0.837371123978448,0.229271909632227,FALSE,FALSE,0.496740417744758,FALSE,"unbiased","PIERAPT00000035623","F5APOA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
